Eu,Ti,El/Ela,Nós,Vós,Eles/Elas
Cultivarei,Cultivarás,Cultivará,Cultivaremos,Cultivaredes,Cultivarán
Configurarei,Configurarás,Configurará,Configuraremos,Configuraredes,Configurarán
Repasarei,Repasarás,Repasará,Repasaremos,Repasaredes,Repasarán
Rexerei,Rexerás,Rexerá,Rexeremos,Rexeredes,Rexerán
Borrarei,Borrarás,Borrará,Borraremos,Borraredes,Borrarán
Compensarei,Compensarás,Compensará,Compensaremos,Compensaredes,Compensarán
Motivarei,Motivarás,Motivará,Motivaremos,Motivaredes,Motivarán
Ferirei,Ferirás,Ferirá,Feriremos,Feriredes,Ferirán
Estragarei,Estragarás,Estragará,Estragaremos,Estragaredes,Estragarán
Trocarei,Trocarás,Trocará,Trocaremos,Trocaredes,Trocarán
Odiarei,Odiarás,Odiará,Odiaremos,Odiaredes,Odiarán
Narrarei,Narrarás,Narrará,Narraremos,Narraredes,Narrarán
Afondarei,Afondarás,Afondará,Afondaremos,Afondaredes,Afondarán
Esvararei,Esvararás,Esvarará,Esvararemos,Esvararedes,Esvararán
Teimarei,Teimarás,Teimará,Teimaremos,Teimaredes,Teimarán
Satisfarei,Satisfarás,Satisfará,Satisfaremos,Satisfaredes,Satisfarán
Arredarei,Arredarás,Arredará,Arredaremos,Arredaredes,Arredarán
Desvelarei,Desvelarás,Desvelará,Desvelaremos,Desvelaredes,Desvelarán
Extraerei,Extraerás,Extraerá,Extraeremos,Extraeredes,Extraerán
Trazarei,Trazarás,Trazará,Trazaremos,Trazaredes,Trazarán
Ceibarei,Ceibarás,Ceibará,Ceibaremos,Ceibaredes,Ceibarán
Acertarei,Acertarás,Acertará,Acertaremos,Acertaredes,Acertarán
Paralizarei,Paralizarás,Paralizará,Paralizaremos,Paralizaredes,Paralizarán
Atraparei,Atraparás,Atrapará,Atraparemos,Atraparedes,Atraparán
Mollarei,Mollarás,Mollará,Mollaremos,Mollaredes,Mollarán
Ferverei,Ferverás,Ferverá,Ferveremos,Ferveredes,Ferverán
Lucirei,Lucirás,Lucirá,Luciremos,Luciredes,Lucirán
Sobrarei,Sobrarás,Sobrará,Sobraremos,Sobraredes,Sobrarán
Desempeñarei,Desempeñarás,Desempeñará,Desempeñaremos,Desempeñaredes,Desempeñarán
Deducirei,Deducirás,Deducirá,Deduciremos,Deduciredes,Deducirán
Portarei,Portarás,Portará,Portaremos,Portaredes,Portarán
Tragarei,Tragarás,Tragará,Tragaremos,Tragaredes,Tragarán
Amolarei,Amolarás,Amolará,Amolaremos,Amolaredes,Amolarán
Dobrarei,Dobrarás,Dobrará,Dobraremos,Dobraredes,Dobrarán
Cesarei,Cesarás,Cesará,Cesaremos,Cesaredes,Cesarán
Embarcarei,Embarcarás,Embarcará,Embarcaremos,Embarcaredes,Embarcarán
Contrastarei,Contrastarás,Contrastará,Contrastaremos,Contrastaredes,Contrastarán
Excluirei,Excluirás,Excluirá,Excluiremos,Excluiredes,Excluirán
Guindarei,Guindarás,Guindará,Guindaremos,Guindaredes,Guindarán
Cansarei,Cansarás,Cansará,Cansaremos,Cansaredes,Cansarán
Acelerarei,Acelerarás,Acelerará,Aceleraremos,Aceleraredes,Acelerarán
Opoñerei,Opoñerás,Opoñerá,Opoñeremos,Opoñeredes,Opoñerán
Reterei,Reterás,Reterá,Reteremos,Reteredes,Reterán
Cociñarei,Cociñarás,Cociñará,Cociñaremos,Cociñaredes,Cociñarán
Matizarei,Matizarás,Matizará,Matizaremos,Matizaredes,Matizarán
Exhibirei,Exhibirás,Exhibirá,Exhibiremos,Exhibiredes,Exhibirán
Pelexarei,Pelexarás,Pelexará,Pelexaremos,Pelexaredes,Pelexarán
Vencellarei,Vencellarás,Vencellará,Vencellaremos,Vencellaredes,Vencellarán
Encerrarei,Encerrarás,Encerrará,Encerraremos,Encerraredes,Encerrarán
Empeñarei,Empeñarás,Empeñará,Empeñaremos,Empeñaredes,Empeñarán
Coordinarei,Coordinarás,Coordinará,Coordinaremos,Coordinaredes,Coordinarán
Picarei,Picarás,Picará,Picaremos,Picaredes,Picarán
Castigarei,Castigarás,Castigará,Castigaremos,Castigaredes,Castigarán
Cerrarei,Cerrarás,Cerrará,Cerraremos,Cerraredes,Cerrarán
Golpearei,Golpearás,Golpeará,Golpearemos,Golpearedes,Golpearán
Entrevistarei,Entrevistarás,Entrevistará,Entrevistaremos,Entrevistaredes,Entrevistarán
Parirei,Parirás,Parirá,Pariremos,Pariredes,Parirán
Herdarei,Herdarás,Herdará,Herdaremos,Herdaredes,Herdarán
Explotarei,Explotarás,Explotará,Explotaremos,Explotaredes,Explotarán
Cocerei,Cocerás,Cocerá,Coceremos,Coceredes,Cocerán
Provirei,Provirás,Provirá,Proviremos,Proviredes,Provirán
Agruparei,Agruparás,Agrupará,Agruparemos,Agruparedes,Agruparán
Encantarei,Encantarás,Encantará,Encantaremos,Encantaredes,Encantarán
Clasificarei,Clasificarás,Clasificará,Clasificaremos,Clasificaredes,Clasificarán
Redactarei,Redactarás,Redactará,Redactaremos,Redactaredes,Redactarán
Designarei,Designarás,Designará,Designaremos,Designaredes,Designarán
Xantarei,Xantarás,Xantará,Xantaremos,Xantaredes,Xantarán
Instarei,Instarás,Instará,Instaremos,Instaredes,Instarán
Sentenciarei,Sentenciarás,Sentenciará,Sentenciaremos,Sentenciaredes,Sentenciarán
Demorarei,Demorarás,Demorará,Demoraremos,Demoraredes,Demorarán
Rodarei,Rodarás,Rodará,Rodaremos,Rodaredes,Rodarán
Secarei,Secarás,Secará,Secaremos,Secaredes,Secarán
Posibilitarei,Posibilitarás,Posibilitará,Posibilitaremos,Posibilitaredes,Posibilitarán
Ateigarei,Ateigarás,Ateigará,Ateigaremos,Ateigaredes,Ateigarán
Plantarei,Plantarás,Plantará,Plantaremos,Plantaredes,Plantarán
Presumirei,Presumirás,Presumirá,Presumiremos,Presumiredes,Presumirán
Alegrarei,Alegrarás,Alegrará,Alegraremos,Alegraredes,Alegrarán
Evidenciarei,Evidenciarás,Evidenciará,Evidenciaremos,Evidenciaredes,Evidenciarán
Ocasionarei,Ocasionarás,Ocasionará,Ocasionaremos,Ocasionaredes,Ocasionarán
Bastarei,Bastarás,Bastará,Bastaremos,Bastaredes,Bastarán
Radicarei,Radicarás,Radicará,Radicaremos,Radicaredes,Radicarán
Evolucionarei,Evolucionarás,Evolucionará,Evolucionaremos,Evolucionaredes,Evolucionarán
Estouparei,Estouparás,Estoupará,Estouparemos,Estouparedes,Estouparán
Tranquilizarei,Tranquilizarás,Tranquilizará,Tranquilizaremos,Tranquilizaredes,Tranquilizarán
Acougarei,Acougarás,Acougará,Acougaremos,Acougaredes,Acougarán
Amañarei,Amañarás,Amañará,Amañaremos,Amañaredes,Amañarán
Capturarei,Capturarás,Capturará,Capturaremos,Capturaredes,Capturarán
Sementarei,Sementarás,Sementará,Sementaremos,Sementaredes,Sementarán
Desviarei,Desviarás,Desviará,Desviaremos,Desviaredes,Desviarán
Conquistarei,Conquistarás,Conquistará,Conquistaremos,Conquistaredes,Conquistarán
Equivocarei,Equivocarás,Equivocará,Equivocaremos,Equivocaredes,Equivocarán
Aparcarei,Aparcarás,Aparcará,Aparcaremos,Aparcaredes,Aparcarán
Apetecerei,Apetecerás,Apetecerá,Apeteceremos,Apeteceredes,Apetecerán
Consentirei,Consentirás,Consentirá,Consentiremos,Consentiredes,Consentirán
Ratificarei,Ratificarás,Ratificará,Ratificaremos,Ratificaredes,Ratificarán
Esforzarei,Esforzarás,Esforzará,Esforzaremos,Esforzaredes,Esforzarán
Murmurarei,Murmurarás,Murmurará,Murmuraremos,Murmuraredes,Murmurarán
Recitarei,Recitarás,Recitará,Recitaremos,Recitaredes,Recitarán
Agromarei,Agromarás,Agromará,Agromaremos,Agromaredes,Agromarán
Disfrutarei,Disfrutarás,Disfrutará,Disfrutaremos,Disfrutaredes,Disfrutarán
Principiarei,Principiarás,Principiará,Principiaremos,Principiaredes,Principiarán
Enmarcarei,Enmarcarás,Enmarcará,Enmarcaremos,Enmarcaredes,Enmarcarán
Absorberei,Absorberás,Absorberá,Absorberemos,Absorberedes,Absorberán
Alzarei,Alzarás,Alzará,Alzaremos,Alzaredes,Alzarán
Educarei,Educarás,Educará,Educaremos,Educaredes,Educarán
Arriscarei,Arriscarás,Arriscará,Arriscaremos,Arriscaredes,Arriscarán
Pregarei,Pregarás,Pregará,Pregaremos,Pregaredes,Pregarán
Fecharei,Fecharás,Fechará,Fecharemos,Fecharedes,Fecharán
Implantarei,Implantarás,Implantará,Implantaremos,Implantaredes,Implantarán
Sacudirei,Sacudirás,Sacudirá,Sacudiremos,Sacudiredes,Sacudirán
Arrimarei,Arrimarás,Arrimará,Arrimaremos,Arrimaredes,Arrimarán
Esmagarei,Esmagarás,Esmagará,Esmagaremos,Esmagaredes,Esmagarán
Acomodarei,Acomodarás,Acomodará,Acomodaremos,Acomodaredes,Acomodarán
Dificultarei,Dificultarás,Dificultará,Dificultaremos,Dificultaredes,Dificultarán
Emigrarei,Emigrarás,Emigrará,Emigraremos,Emigraredes,Emigrarán
Traspasarei,Traspasarás,Traspasará,Traspasaremos,Traspasaredes,Traspasarán
Ampararei,Ampararás,Amparará,Ampararemos,Ampararedes,Ampararán
Verterei,Verterás,Verterá,Verteremos,Verteredes,Verterán
Despregarei,Despregarás,Despregará,Despregaremos,Despregaredes,Despregarán
Contaminarei,Contaminarás,Contaminará,Contaminaremos,Contaminaredes,Contaminarán
Inclinarei,Inclinarás,Inclinará,Inclinaremos,Inclinaredes,Inclinarán
Suscitarei,Suscitarás,Suscitará,Suscitaremos,Suscitaredes,Suscitarán
Inscribirei,Inscribirás,Inscribirá,Inscribiremos,Inscribiredes,Inscribirán
Complementarei,Complementarás,Complementará,Complementaremos,Complementaredes,Complementarán
Proporei,Proporás,Proporá,Proporemos,Proporedes,Proporán
Interrogarei,Interrogarás,Interrogará,Interrogaremos,Interrogaredes,Interrogarán
Suspirarei,Suspirarás,Suspirará,Suspiraremos,Suspiraredes,Suspirarán
Inzarei,Inzarás,Inzará,Inzaremos,Inzaredes,Inzarán
Calmarei,Calmarás,Calmará,Calmaremos,Calmaredes,Calmarán
Cavilarei,Cavilarás,Cavilará,Cavilaremos,Cavilaredes,Cavilarán
Premerei,Premerás,Premerá,Premeremos,Premeredes,Premerán
Estimularei,Estimularás,Estimulará,Estimularemos,Estimularedes,Estimularán
Encollerei,Encollerás,Encollerá,Encolleremos,Encolleredes,Encollerán
Aliviarei,Aliviarás,Aliviará,Aliviaremos,Aliviaredes,Aliviarán
Explorarei,Explorarás,Explorará,Exploraremos,Exploraredes,Explorarán
Toparei,Toparás,Topará,Toparemos,Toparedes,Toparán
Anularei,Anularás,Anulará,Anularemos,Anularedes,Anularán
Rozarei,Rozarás,Rozará,Rozaremos,Rozaredes,Rozarán
Fundirei,Fundirás,Fundirá,Fundiremos,Fundiredes,Fundirán
Gostarei,Gostarás,Gostará,Gostaremos,Gostaredes,Gostarán
Activarei,Activarás,Activará,Activaremos,Activaredes,Activarán
Convertirei,Convertirás,Convertirá,Convertiremos,Convertiredes,Convertirán
Cagarei,Cagarás,Cagará,Cagaremos,Cagaredes,Cagarán
Fracasarei,Fracasarás,Fracasará,Fracasaremos,Fracasaredes,Fracasarán
Pactarei,Pactarás,Pactará,Pactaremos,Pactaredes,Pactarán
Aplaudirei,Aplaudirás,Aplaudirá,Aplaudiremos,Aplaudiredes,Aplaudirán
Avogarei,Avogarás,Avogará,Avogaremos,Avogaredes,Avogarán
Laiarei,Laiarás,Laiará,Laiaremos,Laiaredes,Laiarán
Asignarei,Asignarás,Asignará,Asignaremos,Asignaredes,Asignarán
Divertirei,Divertirás,Divertirá,Divertiremos,Divertiredes,Divertirán
Comercializarei,Comercializarás,Comercializará,Comercializaremos,Comercializaredes,Comercializarán
Rebaixarei,Rebaixarás,Rebaixará,Rebaixaremos,Rebaixaredes,Rebaixarán
Comparecerei,Comparecerás,Comparecerá,Compareceremos,Compareceredes,Comparecerán
Amorearei,Amorearás,Amoreará,Amorearemos,Amorearedes,Amorearán
Fornecerei,Fornecerás,Fornecerá,Forneceremos,Forneceredes,Fornecerán
Artellarei,Artellarás,Artellará,Artellaremos,Artellaredes,Artellarán
Intercambiarei,Intercambiarás,Intercambiará,Intercambiaremos,Intercambiaredes,Intercambiarán
Entreterei,Entreterás,Entreterá,Entreteremos,Entreteredes,Entreterán
Precederei,Precederás,Precederá,Precederemos,Precederedes,Precederán
Triunfarei,Triunfarás,Triunfará,Triunfaremos,Triunfaredes,Triunfarán
Esmorecerei,Esmorecerás,Esmorecerá,Esmoreceremos,Esmoreceredes,Esmorecerán
Morderei,Morderás,Morderá,Morderemos,Morderedes,Morderán
Enriquecerei,Enriquecerás,Enriquecerá,Enriqueceremos,Enriqueceredes,Enriquecerán
Argallarei,Argallarás,Argallará,Argallaremos,Argallaredes,Argallarán
Acometerei,Acometerás,Acometerá,Acometeremos,Acometeredes,Acometerán
Albergarei,Albergarás,Albergará,Albergaremos,Albergaredes,Albergarán
Desconfiarei,Desconfiarás,Desconfiará,Desconfiaremos,Desconfiaredes,Desconfiarán
Tecerei,Tecerás,Tecerá,Teceremos,Teceredes,Tecerán
Chocarei,Chocarás,Chocará,Chocaremos,Chocaredes,Chocarán
Estearei,Estearás,Esteará,Estearemos,Estearedes,Estearán
Vexarei,Vexarás,Vexará,Vexaremos,Vexaredes,Vexarán
Almacenarei,Almacenarás,Almacenará,Almacenaremos,Almacenaredes,Almacenarán
Desbotarei,Desbotarás,Desbotará,Desbotaremos,Desbotaredes,Desbotarán
Manipularei,Manipularás,Manipulará,Manipularemos,Manipularedes,Manipularán
Cuspirei,Cuspirás,Cuspirá,Cuspiremos,Cuspiredes,Cuspirán
Reconstruirei,Reconstruirás,Reconstruirá,Reconstruiremos,Reconstruiredes,Reconstruirán
Previrei,Previrás,Previrá,Previremos,Previredes,Previrán
Remontarei,Remontarás,Remontará,Remontaremos,Remontaredes,Remontarán
Replicarei,Replicarás,Replicará,Replicaremos,Replicaredes,Replicarán
Alentarei,Alentarás,Alentará,Alentaremos,Alentaredes,Alentarán
Imprimirei,Imprimirás,Imprimirá,Imprimiremos,Imprimiredes,Imprimirán
Bautizarei,Bautizarás,Bautizará,Bautizaremos,Bautizaredes,Bautizarán
Disfrazarei,Disfrazarás,Disfrazará,Disfrazaremos,Disfrazaredes,Disfrazarán
Especializarei,Especializarás,Especializará,Especializaremos,Especializaredes,Especializarán
Plantexarei,Plantexarás,Plantexará,Plantexaremos,Plantexaredes,Plantexarán
Conversarei,Conversarás,Conversará,Conversaremos,Conversaredes,Conversarán
Avalarei,Avalarás,Avalará,Avalaremos,Avalaredes,Avalarán
Despexarei,Despexarás,Despexará,Despexaremos,Despexaredes,Despexarán
Recortarei,Recortarás,Recortará,Recortaremos,Recortaredes,Recortarán
Baleirarei,Baleirarás,Baleirará,Baleiraremos,Baleiraredes,Baleirarán
Fregarei,Fregarás,Fregará,Fregaremos,Fregaredes,Fregarán
Evocarei,Evocarás,Evocará,Evocaremos,Evocaredes,Evocarán
Retratarei,Retratarás,Retratará,Retrataremos,Retrataredes,Retratarán
Lamberei,Lamberás,Lamberá,Lamberemos,Lamberedes,Lamberán
Arrodearei,Arrodearás,Arrodeará,Arrodearemos,Arrodearedes,Arrodearán
Suprimirei,Suprimirás,Suprimirá,Suprimiremos,Suprimiredes,Suprimirán
Exporei,Exporás,Exporá,Exporemos,Exporedes,Exporán
Impresionarei,Impresionarás,Impresionará,Impresionaremos,Impresionaredes,Impresionarán
Nadarei,Nadarás,Nadará,Nadaremos,Nadaredes,Nadarán
Ilustrarei,Ilustrarás,Ilustrará,Ilustraremos,Ilustraredes,Ilustrarán
Recalcarei,Recalcarás,Recalcará,Recalcaremos,Recalcaredes,Recalcarán
Liscarei,Liscarás,Liscará,Liscaremos,Liscaredes,Liscarán
Axitarei,Axitarás,Axitará,Axitaremos,Axitaredes,Axitarán
Planificarei,Planificarás,Planificará,Planificaremos,Planificaredes,Planificarán
Poboarei,Poboarás,Poboará,Poboaremos,Poboaredes,Poboarán
Rebentarei,Rebentarás,Rebentará,Rebentaremos,Rebentaredes,Rebentarán
Coarei,Coarás,Coará,Coaremos,Coaredes,Coarán
Prescindirei,Prescindirás,Prescindirá,Prescindiremos,Prescindiredes,Prescindirán
Abanearei,Abanearás,Abaneará,Abanearemos,Abanearedes,Abanearán
Cazarei,Cazarás,Cazará,Cazaremos,Cazaredes,Cazarán
Desfrutarei,Desfrutarás,Desfrutará,Desfrutaremos,Desfrutaredes,Desfrutarán
Brincarei,Brincarás,Brincará,Brincaremos,Brincaredes,Brincarán
Firmarei,Firmarás,Firmará,Firmaremos,Firmaredes,Firmarán
Enredarei,Enredarás,Enredará,Enredaremos,Enredaredes,Enredarán
Imputarei,Imputarás,Imputará,Imputaremos,Imputaredes,Imputarán
Velarei,Velarás,Velará,Velaremos,Velaredes,Velarán
Estirarei,Estirarás,Estirará,Estiraremos,Estiraredes,Estirarán
Almorzarei,Almorzarás,Almorzará,Almorzaremos,Almorzaredes,Almorzarán
Fundamentarei,Fundamentarás,Fundamentará,Fundamentaremos,Fundamentaredes,Fundamentarán
Arrancarei,Arrancarás,Arrancará,Arrancaremos,Arrancaredes,Arrancarán
Disolverei,Disolverás,Disolverá,Disolveremos,Disolveredes,Disolverán
Mobilizarei,Mobilizarás,Mobilizará,Mobilizaremos,Mobilizaredes,Mobilizarán
Suarei,Suarás,Suará,Suaremos,Suaredes,Suarán
Devorarei,Devorarás,Devorará,Devoraremos,Devoraredes,Devorarán
Alugarei,Alugarás,Alugará,Alugaremos,Alugaredes,Alugarán
Soprarei,Soprarás,Soprará,Sopraremos,Sopraredes,Soprarán
Complicarei,Complicarás,Complicará,Complicaremos,Complicaredes,Complicarán
Furarei,Furarás,Furará,Furaremos,Furaredes,Furarán
Turrarei,Turrarás,Turrará,Turraremos,Turraredes,Turrarán
Espirei,Espirás,Espirá,Espiremos,Espiredes,Espirán
Refuxiarei,Refuxiarás,Refuxiará,Refuxiaremos,Refuxiaredes,Refuxiarán
Bañarei,Bañarás,Bañará,Bañaremos,Bañaredes,Bañarán
Adestrarei,Adestrarás,Adestrará,Adestraremos,Adestraredes,Adestrarán
Inducirei,Inducirás,Inducirá,Induciremos,Induciredes,Inducirán
Alegarei,Alegarás,Alegará,Alegaremos,Alegaredes,Alegarán
Rosmarei,Rosmarás,Rosmará,Rosmaremos,Rosmaredes,Rosmarán
Prexudicarei,Prexudicarás,Prexudicará,Prexudicaremos,Prexudicaredes,Prexudicarán
Administrarei,Administrarás,Administrará,Administraremos,Administraredes,Administrarán
Estabelecerei,Estabelecerás,Estabelecerá,Estabeleceremos,Estabeleceredes,Estabelecerán
Emerxerei,Emerxerás,Emerxerá,Emerxeremos,Emerxeredes,Emerxerán
Tropezarei,Tropezarás,Tropezará,Tropezaremos,Tropezaredes,Tropezarán
Desembocarei,Desembocarás,Desembocará,Desembocaremos,Desembocaredes,Desembocarán
Concorrerei,Concorrerás,Concorrerá,Concorreremos,Concorreredes,Concorrerán
Alumearei,Alumearás,Alumeará,Alumearemos,Alumearedes,Alumearán
Asaltarei,Asaltarás,Asaltará,Asaltaremos,Asaltaredes,Asaltarán
Empuxarei,Empuxarás,Empuxará,Empuxaremos,Empuxaredes,Empuxarán
Illarei,Illarás,Illará,Illaremos,Illaredes,Illarán
Mancarei,Mancarás,Mancará,Mancaremos,Mancaredes,Mancarán
Recrearei,Recrearás,Recreará,Recrearemos,Recrearedes,Recrearán
Apelarei,Apelarás,Apelará,Apelaremos,Apelaredes,Apelarán
Alongarei,Alongarás,Alongará,Alongaremos,Alongaredes,Alongarán
Bulirei,Bulirás,Bulirá,Buliremos,Buliredes,Bulirán
Ofertarei,Ofertarás,Ofertará,Ofertaremos,Ofertaredes,Ofertarán
Reinarei,Reinarás,Reinará,Reinaremos,Reinaredes,Reinarán
Arrepentirei,Arrepentirás,Arrepentirá,Arrepentiremos,Arrepentiredes,Arrepentirán
Desprezarei,Desprezarás,Desprezará,Desprezaremos,Desprezaredes,Desprezarán
Brindarei,Brindarás,Brindará,Brindaremos,Brindaredes,Brindarán
Precipitarei,Precipitarás,Precipitará,Precipitaremos,Precipitaredes,Precipitarán
Asimilarei,Asimilarás,Asimilará,Asimilaremos,Asimilaredes,Asimilarán
Sumirei,Sumirás,Sumirá,Sumiremos,Sumiredes,Sumirán
Preservarei,Preservarás,Preservará,Preservaremos,Preservaredes,Preservarán
Mexarei,Mexarás,Mexará,Mexaremos,Mexaredes,Mexarán
Respostarei,Respostarás,Respostará,Respostaremos,Respostaredes,Respostarán
Presentirei,Presentirás,Presentirá,Presentiremos,Presentiredes,Presentirán
Burlarei,Burlarás,Burlará,Burlaremos,Burlaredes,Burlarán
Coserei,Coserás,Coserá,Coseremos,Coseredes,Coserán
Inserirei,Inserirás,Inserirá,Inseriremos,Inseriredes,Inserirán
Sustentarei,Sustentarás,Sustentará,Sustentaremos,Sustentaredes,Sustentarán
Acercarei,Acercarás,Acercará,Acercaremos,Acercaredes,Acercarán
