Eu,Ti,El/Ela,Nós,Vós,Eles/Elas
Golpeei,Golpeaches,Golpeou,Golpeamos,Golpeastes,Golpearon
Entrevistei,Entrevistaches,Entrevistou,Entrevistamos,Entrevistastes,Entrevistaron
Parín,Pariches,Pariu,Parimos,Paristes,Pariron
Herdei,Herdaches,Herdou,Herdamos,Herdastes,Herdaron
Explotei,Explotaches,Explotou,Explotamos,Explotastes,Explotaron
Cocín,Cociches,Coceu,Cocemos,Cocestes,Coceron
Provín,Proviches,Proviu,Provimos,Provistes,Proviron
Agrupei,Agrupaches,Agrupou,Agrupamos,Agrupastes,Agruparon
Encantei,Encantaches,Encantou,Encantamos,Encantastes,Encantaron
Clasifiquei,Clasificaches,Clasificou,Clasificamos,Clasificastes,Clasificaron
Redactei,Redactaches,Redactou,Redactamos,Redactastes,Redactaron
Designei,Designaches,Designou,Designamos,Designastes,Designaron
Xantei,Xantaches,Xantou,Xantamos,Xantastes,Xantaron
Instei,Instaches,Instou,Instamos,Instastes,Instaron
Sentenciei,Sentenciaches,Sentenciou,Sentenciamos,Sentenciastes,Sentenciaron
Demorei,Demoraches,Demorou,Demoramos,Demorastes,Demoraron
Rodei,Rodaches,Rodou,Rodamos,Rodastes,Rodaron
Sequei,Secaches,Secou,Secamos,Secastes,Secaron
Posibilitei,Posibilitaches,Posibilitou,Posibilitamos,Posibilitastes,Posibilitaron
Ateiguei,Ateigaches,Ateigou,Ateigamos,Ateigastes,Ateigaron
Plantei,Plantaches,Plantou,Plantamos,Plantastes,Plantaron
Presumín,Presumiches,Presumiu,Presumimos,Presumistes,Presumiron
Alegrei,Alegraches,Alegrou,Alegramos,Alegrastes,Alegraron
Evidenciei,Evidenciaches,Evidenciou,Evidenciamos,Evidenciastes,Evidenciaron
Ocasionei,Ocasionaches,Ocasionou,Ocasionamos,Ocasionastes,Ocasionaron
Bastei,Bastaches,Bastou,Bastamos,Bastastes,Bastaron
Radiquei,Radicaches,Radicou,Radicamos,Radicastes,Radicaron
Evolucionei,Evolucionaches,Evolucionou,Evolucionamos,Evolucionastes,Evolucionaron
Estoupei,Estoupaches,Estoupou,Estoupamos,Estoupastes,Estouparon
Tranquilicei,Tranquilizaches,Tranquilizou,Tranquilizamos,Tranquilizastes,Tranquilizaron
Acouguei,Acougaches,Acougou,Acougamos,Acougastes,Acougaron
Amañei,Amañaches,Amañou,Amañamos,Amañastes,Amañaron
Capturei,Capturaches,Capturou,Capturamos,Capturastes,Capturaron
Sementei,Sementaches,Sementou,Sementamos,Sementastes,Sementaron
Desviei,Desviaches,Desviou,Desviamos,Desviastes,Desviaron
Conquistei,Conquistaches,Conquistou,Conquistamos,Conquistastes,Conquistaron
Equivoquei,Equivocaches,Equivocou,Equivocamos,Equivocastes,Equivocaron
Aparquei,Aparcaches,Aparcou,Aparcamos,Aparcastes,Aparcaron
Apetecín,Apeteciches,Apeteceu,Apetecemos,Apetecestes,Apeteceron
Consentín,Consentiches,Consentiu,Consentimos,Consentistes,Consentiron
Ratifiquei,Ratificaches,Ratificou,Ratificamos,Ratificastes,Ratificaron
Esforcei,Esforzaches,Esforzou,Esforzamos,Esforzastes,Esforzaron
Murmurei,Murmuraches,Murmurou,Murmuramos,Murmurastes,Murmuraron
Recitei,Recitaches,Recitou,Recitamos,Recitastes,Recitaron
Agromei,Agromaches,Agromou,Agromamos,Agromastes,Agromaron
Disfrutei,Disfrutaches,Disfrutou,Disfrutamos,Disfrutastes,Disfrutaron
Principiei,Principiaches,Principiou,Principiamos,Principiastes,Principiaron
Enmarquei,Enmarcaches,Enmarcou,Enmarcamos,Enmarcastes,Enmarcaron
Absorbín,Absorbiches,Absorbeu,Absorbemos,Absorbestes,Absorberon
Alcei,Alzaches,Alzou,Alzamos,Alzastes,Alzaron
Eduquei,Educaches,Educou,Educamos,Educastes,Educaron
Arrisquei,Arriscaches,Arriscou,Arriscamos,Arriscastes,Arriscaron
Preguei,Pregaches,Pregou,Pregamos,Pregastes,Pregaron
Fechei,Fechaches,Fechou,Fechamos,Fechastes,Fecharon
Implantei,Implantaches,Implantou,Implantamos,Implantastes,Implantaron
Sacudín,Sacudiches,Sacudiu,Sacudimos,Sacudistes,Sacudiron
Arrimei,Arrimaches,Arrimou,Arrimamos,Arrimastes,Arrimaron
Esmaguei,Esmagaches,Esmagou,Esmagamos,Esmagastes,Esmagaron
Acomodei,Acomodaches,Acomodou,Acomodamos,Acomodastes,Acomodaron
Dificultei,Dificultaches,Dificultou,Dificultamos,Dificultastes,Dificultaron
Emigrei,Emigraches,Emigrou,Emigramos,Emigrastes,Emigraron
Traspasei,Traspasaches,Traspasou,Traspasamos,Traspasastes,Traspasaron
Amparei,Amparaches,Amparou,Amparamos,Amparastes,Ampararon
Vertín,Vertiches,Verteu,Vertemos,Vertestes,Verteron
Despreguei,Despregaches,Despregou,Despregamos,Despregastes,Despregaron
Contaminei,Contaminaches,Contaminou,Contaminamos,Contaminastes,Contaminaron
Inclinei,Inclinaches,Inclinou,Inclinamos,Inclinastes,Inclinaron
Suscitei,Suscitaches,Suscitou,Suscitamos,Suscitastes,Suscitaron
Inscribín,Inscribiches,Inscribiu,Inscribimos,Inscribistes,Inscribiron
Complementei,Complementaches,Complementou,Complementamos,Complementastes,Complementaron
Propuxen,Propuxeches,Propuxo,Propuxemos,Propuxestes,Propuxeron
Interroguei,Interrogaches,Interrogou,Interrogamos,Interrogastes,Interrogaron
Suspirei,Suspiraches,Suspirou,Suspiramos,Suspirastes,Suspiraron
Incei,Inzaches,Inzou,Inzamos,Inzastes,Inzaron
Calmei,Calmaches,Calmou,Calmamos,Calmastes,Calmaron
Cavilei,Cavilaches,Cavilou,Cavilamos,Cavilastes,Cavilaron
Premín,Premiches,Premeu,Prememos,Premestes,Premeron
Estimulei,Estimulaches,Estimulou,Estimulamos,Estimulastes,Estimularon
Encollín,Encolliches,Encolleu,Encollemos,Encollestes,Encolleron
Aliviei,Aliviaches,Aliviou,Aliviamos,Aliviastes,Aliviaron
Explorei,Exploraches,Explorou,Exploramos,Explorastes,Exploraron
Topei,Topaches,Topou,Topamos,Topastes,Toparon
Anulei,Anulaches,Anulou,Anulamos,Anulastes,Anularon
Rocei,Rozaches,Rozou,Rozamos,Rozastes,Rozaron
Fundín,Fundiches,Fundiu,Fundimos,Fundistes,Fundiron
Gostei,Gostaches,Gostou,Gostamos,Gostastes,Gostaron
Activei,Activaches,Activou,Activamos,Activastes,Activaron
Convertín,Convertiches,Convertiu,Convertimos,Convertistes,Convertiron
Caguei,Cagaches,Cagou,Cagamos,Cagastes,Cagaron
Fracasei,Fracasaches,Fracasou,Fracasamos,Fracasastes,Fracasaron
Pactei,Pactaches,Pactou,Pactamos,Pactastes,Pactaron
Aplaudín,Aplaudiches,Aplaudiu,Aplaudimos,Aplaudistes,Aplaudiron
Avoguei,Avogaches,Avogou,Avogamos,Avogastes,Avogaron
Laiei,Laiaches,Laiou,Laiamos,Laiastes,Laiaron
Asignei,Asignaches,Asignou,Asignamos,Asignastes,Asignaron
Divertín,Divertiches,Divertiu,Divertimos,Divertistes,Divertiron
Comercialicei,Comercializaches,Comercializou,Comercializamos,Comercializastes,Comercializaron
Rebaixei,Rebaixaches,Rebaixou,Rebaixamos,Rebaixastes,Rebaixaron
Comparecín,Compareciches,Compareceu,Comparecemos,Comparecestes,Compareceron
Amoreei,Amoreaches,Amoreou,Amoreamos,Amoreastes,Amorearon
Fornecín,Forneciches,Forneceu,Fornecemos,Fornecestes,Forneceron
Artellei,Artellaches,Artellou,Artellamos,Artellastes,Artellaron
Intercambiei,Intercambiaches,Intercambiou,Intercambiamos,Intercambiastes,Intercambiaron
Entretín,Entretiches,Entreteu,Entretemos,Entretestes,Entreteron
Precedín,Precediches,Precedeu,Precedemos,Precedestes,Precederon
Triunfei,Triunfaches,Triunfou,Triunfamos,Triunfastes,Triunfaron
Esmorecín,Esmoreciches,Esmoreceu,Esmorecemos,Esmorecestes,Esmoreceron
Mordín,Mordiches,Mordeu,Mordemos,Mordestes,Morderon
Enriquecín,Enriqueciches,Enriqueceu,Enriquecemos,Enriquecestes,Enriqueceron
Argallei,Argallaches,Argallou,Argallamos,Argallastes,Argallaron
Acometín,Acometiches,Acometeu,Acometemos,Acometestes,Acometeron
Alberguei,Albergaches,Albergou,Albergamos,Albergastes,Albergaron
Desconfiei,Desconfiaches,Desconfiou,Desconfiamos,Desconfiastes,Desconfiaron
Tecín,Teciches,Teceu,Tecemos,Tecestes,Teceron
Choquei,Chocaches,Chocou,Chocamos,Chocastes,Chocaron
Esteei,Esteaches,Esteou,Esteamos,Esteastes,Estearon
Vexei,Vexaches,Vexou,Vexamos,Vexastes,Vexaron
Almacenei,Almacenaches,Almacenou,Almacenamos,Almacenastes,Almacenaron
Desbotei,Desbotaches,Desbotou,Desbotamos,Desbotastes,Desbotaron
Manipulei,Manipulaches,Manipulou,Manipulamos,Manipulastes,Manipularon
Cuspín,Cuspiches,Cuspiu,Cuspimos,Cuspistes,Cuspiron
Reconstruín,Reconstruíches,Reconstruíu,Reconstruímos,Reconstruístes,Reconstruíron
Prevín,Previches,Previu,Previmos,Previstes,Previron
Remontei,Remontaches,Remontou,Remontamos,Remontastes,Remontaron
Repliquei,Replicaches,Replicou,Replicamos,Replicastes,Replicaron
Alentei,Alentaches,Alentou,Alentamos,Alentastes,Alentaron
Imprimín,Imprimiches,Imprimiu,Imprimimos,Imprimistes,Imprimiron
Bauticei,Bautizaches,Bautizou,Bautizamos,Bautizastes,Bautizaron
Disfracei,Disfrazaches,Disfrazou,Disfrazamos,Disfrazastes,Disfrazaron
Especialicei,Especializaches,Especializou,Especializamos,Especializastes,Especializaron
Plantexei,Plantexaches,Plantexou,Plantexamos,Plantexastes,Plantexaron
Conversei,Conversaches,Conversou,Conversamos,Conversastes,Conversaron
Avalei,Avalaches,Avalou,Avalamos,Avalastes,Avalaron
Despexei,Despexaches,Despexou,Despexamos,Despexastes,Despexaron
Recortei,Recortaches,Recortou,Recortamos,Recortastes,Recortaron
Baleirei,Baleiraches,Baleirou,Baleiramos,Baleirastes,Baleiraron
Freguei,Fregaches,Fregou,Fregamos,Fregastes,Fregaron
Evoquei,Evocaches,Evocou,Evocamos,Evocastes,Evocaron
Retratei,Retrataches,Retratou,Retratamos,Retratastes,Retrataron
Lambín,Lambiches,Lambeu,Lambemos,Lambestes,Lamberon
Arrodeei,Arrodeaches,Arrodeou,Arrodeamos,Arrodeastes,Arrodearon
Suprimín,Suprimiches,Suprimiu,Suprimimos,Suprimistes,Suprimiron
Expuxen,Expuxeches,Expuxo,Expuxemos,Expuxestes,Expuxeron
Impresionei,Impresionaches,Impresionou,Impresionamos,Impresionastes,Impresionaron
Nadei,Nadaches,Nadou,Nadamos,Nadastes,Nadaron
Ilustrei,Ilustraches,Ilustrou,Ilustramos,Ilustrastes,Ilustraron
Recalquei,Recalcaches,Recalcou,Recalcamos,Recalcastes,Recalcaron
Lisquei,Liscaches,Liscou,Liscamos,Liscastes,Liscaron
Axitei,Axitaches,Axitou,Axitamos,Axitastes,Axitaron
Planifiquei,Planificaches,Planificou,Planificamos,Planificastes,Planificaron
Poboei,Poboaches,Poboou,Poboamos,Poboastes,Poboaron
Rebentei,Rebentaches,Rebentou,Rebentamos,Rebentastes,Rebentaron
Coei,Coaches,Coou,Coamos,Coastes,Coaron
Prescindín,Prescindiches,Prescindiu,Prescindimos,Prescindistes,Prescindiron
Abaneei,Abaneaches,Abaneou,Abaneamos,Abaneastes,Abanearon
Cacei,Cazaches,Cazou,Cazamos,Cazastes,Cazaron
Desfrutei,Desfrutaches,Desfrutou,Desfrutamos,Desfrutastes,Desfrutaron
Brinquei,Brincaches,Brincou,Brincamos,Brincastes,Brincaron
Firmei,Firmaches,Firmou,Firmamos,Firmastes,Firmaron
Enredei,Enredaches,Enredou,Enredamos,Enredastes,Enredaron
Imputei,Imputaches,Imputou,Imputamos,Imputastes,Imputaron
Velei,Velaches,Velou,Velamos,Velastes,Velaron
Estirei,Estiraches,Estirou,Estiramos,Estirastes,Estiraron
Almorcei,Almorzaches,Almorzou,Almorzamos,Almorzastes,Almorzaron
Fundamentei,Fundamentaches,Fundamentou,Fundamentamos,Fundamentastes,Fundamentaron
Arranquei,Arrancaches,Arrancou,Arrancamos,Arrancastes,Arrancaron
Disolvín,Disolviches,Disolveu,Disolvemos,Disolvestes,Disolveron
Mobilicei,Mobilizaches,Mobilizou,Mobilizamos,Mobilizastes,Mobilizaron
Suei,Suaches,Suou,Suamos,Suastes,Suaron
Devorei,Devoraches,Devorou,Devoramos,Devorastes,Devoraron
Aluguei,Alugaches,Alugou,Alugamos,Alugastes,Alugaron
Soprei,Sopraches,Soprou,Sopramos,Soprastes,Sopraron
Compliquei,Complicaches,Complicou,Complicamos,Complicastes,Complicaron
Furei,Furaches,Furou,Furamos,Furastes,Furaron
Turrei,Turraches,Turrou,Turramos,Turrastes,Turraron
Espín,Espiches,Espiu,Espimos,Espistes,Espiron
Refuxiei,Refuxiaches,Refuxiou,Refuxiamos,Refuxiastes,Refuxiaron
Bañei,Bañaches,Bañou,Bañamos,Bañastes,Bañaron
Adestrei,Adestraches,Adestrou,Adestramos,Adestrastes,Adestraron
Inducín,Induciches,Induciu,Inducimos,Inducistes,Induciron
Aleguei,Alegaches,Alegou,Alegamos,Alegastes,Alegaron
Rosmei,Rosmaches,Rosmou,Rosmamos,Rosmastes,Rosmaron
Prexudiquei,Prexudicaches,Prexudicou,Prexudicamos,Prexudicastes,Prexudicaron
Administrei,Administraches,Administrou,Administramos,Administrastes,Administraron
Estabelecín,Estabeleciches,Estabeleceu,Estabelecemos,Estabelecestes,Estabeleceron
Emerxín,Emerxiches,Emerxeu,Emerxemos,Emerxestes,Emerxeron
Tropecei,Tropezaches,Tropezou,Tropezamos,Tropezastes,Tropezaron
Desemboquei,Desembocaches,Desembocou,Desembocamos,Desembocastes,Desembocaron
Concorrín,Concorriches,Concorreu,Concorremos,Concorrestes,Concorreron
Alumeei,Alumeaches,Alumeou,Alumeamos,Alumeastes,Alumearon
Asaltei,Asaltaches,Asaltou,Asaltamos,Asaltastes,Asaltaron
Empuxei,Empuxaches,Empuxou,Empuxamos,Empuxastes,Empuxaron
Illei,Illaches,Illou,Illamos,Illastes,Illaron
Manquei,Mancaches,Mancou,Mancamos,Mancastes,Mancaron
Recreei,Recreaches,Recreou,Recreamos,Recreastes,Recrearon
Apelei,Apelaches,Apelou,Apelamos,Apelastes,Apelaron
Alonguei,Alongaches,Alongou,Alongamos,Alongastes,Alongaron
Bulín,Buliches,Buliu,Bulimos,Bulistes,Buliron
Ofertei,Ofertaches,Ofertou,Ofertamos,Ofertastes,Ofertaron
Reinei,Reinaches,Reinou,Reinamos,Reinastes,Reinaron
Arrepentín,Arrepentiches,Arrepentiu,Arrepentimos,Arrepentistes,Arrepentiron
Desprecei,Desprezaches,Desprezou,Desprezamos,Desprezastes,Desprezaron
Brindei,Brindaches,Brindou,Brindamos,Brindastes,Brindaron
Precipitei,Precipitaches,Precipitou,Precipitamos,Precipitastes,Precipitaron
Asimilei,Asimilaches,Asimilou,Asimilamos,Asimilastes,Asimilaron
Sumín,Sumiches,Sumiu,Sumimos,Sumistes,Sumiron
Preservei,Preservaches,Preservou,Preservamos,Preservastes,Preservaron
Mexei,Mexaches,Mexou,Mexamos,Mexastes,Mexaron
Respostei,Respostaches,Respostou,Respostamos,Respostastes,Respostaron
Presentín,Presentiches,Presentiu,Presentimos,Presentistes,Presentiron
Burlei,Burlaches,Burlou,Burlamos,Burlastes,Burlaron
Cosín,Cosiches,Coseu,Cosemos,Cosestes,Coseron
Inserín,Inseriches,Inseriu,Inserimos,Inseristes,Inseriron
Sustentei,Sustentaches,Sustentou,Sustentamos,Sustentastes,Sustentaron
Acerquei,Acercaches,Acercou,Acercamos,Acercastes,Acercaron
