Eu,Ti,El/Ela,Nós,Vós,Eles/Elas
Cociñara,Cociñaras,Cociñara,Cociñaramos,Cociñarades,Cociñaran
Matizara,Matizaras,Matizara,Matizaramos,Matizarades,Matizaran
Exhibira,Exhibiras,Exhibira,Exhibiramos,Exhibirades,Exhibiran
Pelexara,Pelexaras,Pelexara,Pelexaramos,Pelexarades,Pelexaran
Vencellara,Vencellaras,Vencellara,Vencellaramos,Vencellarades,Vencellaran
Encerrara,Encerraras,Encerrara,Encerraramos,Encerrarades,Encerraran
Empeñara,Empeñaras,Empeñara,Empeñaramos,Empeñarades,Empeñaran
Coordinara,Coordinaras,Coordinara,Coordinaramos,Coordinarades,Coordinaran
Picara,Picaras,Picara,Picaramos,Picarades,Picaran
Castigara,Castigaras,Castigara,Castigaramos,Castigarades,Castigaran
Cerrara,Cerraras,Cerrara,Cerraramos,Cerrarades,Cerraran
Golpeara,Golpearas,Golpeara,Golpearamos,Golpearades,Golpearan
Entrevistara,Entrevistaras,Entrevistara,Entrevistaramos,Entrevistarades,Entrevistaran
Parira,Pariras,Parira,Pariramos,Parirades,Pariran
Herdara,Herdaras,Herdara,Herdaramos,Herdarades,Herdaran
Explotara,Explotaras,Explotara,Explotaramos,Explotarades,Explotaran
Cocera,Coceras,Cocera,Coceramos,Cocerades,Coceran
Provira,Proviras,Provira,Proviramos,Provirades,Proviran
Agrupara,Agruparas,Agrupara,Agruparamos,Agruparades,Agruparan
Encantara,Encantaras,Encantara,Encantaramos,Encantarades,Encantaran
Clasificara,Clasificaras,Clasificara,Clasificaramos,Clasificarades,Clasificaran
Redactara,Redactaras,Redactara,Redactaramos,Redactarades,Redactaran
Designara,Designaras,Designara,Designaramos,Designarades,Designaran
Xantara,Xantaras,Xantara,Xantaramos,Xantarades,Xantaran
Instara,Instaras,Instara,Instaramos,Instarades,Instaran
Sentenciara,Sentenciaras,Sentenciara,Sentenciaramos,Sentenciarades,Sentenciaran
Demorara,Demoraras,Demorara,Demoraramos,Demorarades,Demoraran
Rodara,Rodaras,Rodara,Rodaramos,Rodarades,Rodaran
Secara,Secaras,Secara,Secaramos,Secarades,Secaran
Posibilitara,Posibilitaras,Posibilitara,Posibilitaramos,Posibilitarades,Posibilitaran
Ateigara,Ateigaras,Ateigara,Ateigaramos,Ateigarades,Ateigaran
Plantara,Plantaras,Plantara,Plantaramos,Plantarades,Plantaran
Presumira,Presumiras,Presumira,Presumiramos,Presumirades,Presumiran
Alegrara,Alegraras,Alegrara,Alegraramos,Alegrarades,Alegraran
Evidenciara,Evidenciaras,Evidenciara,Evidenciaramos,Evidenciarades,Evidenciaran
Ocasionara,Ocasionaras,Ocasionara,Ocasionaramos,Ocasionarades,Ocasionaran
Bastara,Bastaras,Bastara,Bastaramos,Bastarades,Bastaran
Radicara,Radicaras,Radicara,Radicaramos,Radicarades,Radicaran
Evolucionara,Evolucionaras,Evolucionara,Evolucionaramos,Evolucionarades,Evolucionaran
Estoupara,Estouparas,Estoupara,Estouparamos,Estouparades,Estouparan
Tranquilizara,Tranquilizaras,Tranquilizara,Tranquilizaramos,Tranquilizarades,Tranquilizaran
Acougara,Acougaras,Acougara,Acougaramos,Acougarades,Acougaran
Amañara,Amañaras,Amañara,Amañaramos,Amañarades,Amañaran
Capturara,Capturaras,Capturara,Capturaramos,Capturarades,Capturaran
Sementara,Sementaras,Sementara,Sementaramos,Sementarades,Sementaran
Desviara,Desviaras,Desviara,Desviaramos,Desviarades,Desviaran
Conquistara,Conquistaras,Conquistara,Conquistaramos,Conquistarades,Conquistaran
Equivocara,Equivocaras,Equivocara,Equivocaramos,Equivocarades,Equivocaran
Aparcara,Aparcaras,Aparcara,Aparcaramos,Aparcarades,Aparcaran
Apetecera,Apeteceras,Apetecera,Apeteceramos,Apetecerades,Apeteceran
Consentira,Consentiras,Consentira,Consentiramos,Consentirades,Consentiran
Ratificara,Ratificaras,Ratificara,Ratificaramos,Ratificarades,Ratificaran
Esforzara,Esforzaras,Esforzara,Esforzaramos,Esforzarades,Esforzaran
Murmurara,Murmuraras,Murmurara,Murmuraramos,Murmurarades,Murmuraran
Recitara,Recitaras,Recitara,Recitaramos,Recitarades,Recitaran
Agromara,Agromaras,Agromara,Agromaramos,Agromarades,Agromaran
Disfrutara,Disfrutaras,Disfrutara,Disfrutaramos,Disfrutarades,Disfrutaran
Principiara,Principiaras,Principiara,Principiaramos,Principiarades,Principiaran
Enmarcara,Enmarcaras,Enmarcara,Enmarcaramos,Enmarcarades,Enmarcaran
Absorbera,Absorberas,Absorbera,Absorberamos,Absorberades,Absorberan
Alzara,Alzaras,Alzara,Alzaramos,Alzarades,Alzaran
Educara,Educaras,Educara,Educaramos,Educarades,Educaran
Arriscara,Arriscaras,Arriscara,Arriscaramos,Arriscarades,Arriscaran
Pregara,Pregaras,Pregara,Pregaramos,Pregarades,Pregaran
Fechara,Fecharas,Fechara,Fecharamos,Fecharades,Fecharan
Implantara,Implantaras,Implantara,Implantaramos,Implantarades,Implantaran
Sacudira,Sacudiras,Sacudira,Sacudiramos,Sacudirades,Sacudiran
Arrimara,Arrimaras,Arrimara,Arrimaramos,Arrimarades,Arrimaran
Esmagara,Esmagaras,Esmagara,Esmagaramos,Esmagarades,Esmagaran
Acomodara,Acomodaras,Acomodara,Acomodaramos,Acomodarades,Acomodaran
Dificultara,Dificultaras,Dificultara,Dificultaramos,Dificultarades,Dificultaran
Emigrara,Emigraras,Emigrara,Emigraramos,Emigrarades,Emigraran
Traspasara,Traspasaras,Traspasara,Traspasaramos,Traspasarades,Traspasaran
Amparara,Ampararas,Amparara,Ampararamos,Ampararades,Ampararan
Vertera,Verteras,Vertera,Verteramos,Verterades,Verteran
Despregara,Despregaras,Despregara,Despregaramos,Despregarades,Despregaran
Contaminara,Contaminaras,Contaminara,Contaminaramos,Contaminarades,Contaminaran
Inclinara,Inclinaras,Inclinara,Inclinaramos,Inclinarades,Inclinaran
Suscitara,Suscitaras,Suscitara,Suscitaramos,Suscitarades,Suscitaran
Inscribira,Inscribiras,Inscribira,Inscribiramos,Inscribirades,Inscribiran
Complementara,Complementaras,Complementara,Complementaramos,Complementarades,Complementaran
Propuxera,Propuxeras,Propuxera,Propuxeramos,Propuxerades,Propuxeran
Interrogara,Interrogaras,Interrogara,Interrogaramos,Interrogarades,Interrogaran
Suspirara,Suspiraras,Suspirara,Suspiraramos,Suspirarades,Suspiraran
Inzara,Inzaras,Inzara,Inzaramos,Inzarades,Inzaran
Calmara,Calmaras,Calmara,Calmaramos,Calmarades,Calmaran
Cavilara,Cavilaras,Cavilara,Cavilaramos,Cavilarades,Cavilaran
Premera,Premeras,Premera,Premeramos,Premerades,Premeran
Estimulara,Estimularas,Estimulara,Estimularamos,Estimularades,Estimularan
Encollera,Encolleras,Encollera,Encolleramos,Encollerades,Encolleran
Aliviara,Aliviaras,Aliviara,Aliviaramos,Aliviarades,Aliviaran
Explorara,Exploraras,Explorara,Exploraramos,Explorarades,Exploraran
Topara,Toparas,Topara,Toparamos,Toparades,Toparan
Anulara,Anularas,Anulara,Anularamos,Anularades,Anularan
Rozara,Rozaras,Rozara,Rozaramos,Rozarades,Rozaran
Fundira,Fundiras,Fundira,Fundiramos,Fundirades,Fundiran
Gostara,Gostaras,Gostara,Gostaramos,Gostarades,Gostaran
Activara,Activaras,Activara,Activaramos,Activarades,Activaran
Convertira,Convertiras,Convertira,Convertiramos,Convertirades,Convertiran
Cagara,Cagaras,Cagara,Cagaramos,Cagarades,Cagaran
Fracasara,Fracasaras,Fracasara,Fracasaramos,Fracasarades,Fracasaran
Pactara,Pactaras,Pactara,Pactaramos,Pactarades,Pactaran
Aplaudira,Aplaudiras,Aplaudira,Aplaudiramos,Aplaudirades,Aplaudiran
Avogara,Avogaras,Avogara,Avogaramos,Avogarades,Avogaran
Laiara,Laiaras,Laiara,Laiaramos,Laiarades,Laiaran
Asignara,Asignaras,Asignara,Asignaramos,Asignarades,Asignaran
Divertira,Divertiras,Divertira,Divertiramos,Divertirades,Divertiran
Comercializara,Comercializaras,Comercializara,Comercializaramos,Comercializarades,Comercializaran
Rebaixara,Rebaixaras,Rebaixara,Rebaixaramos,Rebaixarades,Rebaixaran
Comparecera,Compareceras,Comparecera,Compareceramos,Comparecerades,Compareceran
Amoreara,Amorearas,Amoreara,Amorearamos,Amorearades,Amorearan
Fornecera,Forneceras,Fornecera,Forneceramos,Fornecerades,Forneceran
Artellara,Artellaras,Artellara,Artellaramos,Artellarades,Artellaran
Intercambiara,Intercambiaras,Intercambiara,Intercambiaramos,Intercambiarades,Intercambiaran
Entretera,Entreteras,Entretera,Entreteramos,Entreterades,Entreteran
Precedera,Precederas,Precedera,Precederamos,Precederades,Precederan
Triunfara,Triunfaras,Triunfara,Triunfaramos,Triunfarades,Triunfaran
Esmorecera,Esmoreceras,Esmorecera,Esmoreceramos,Esmorecerades,Esmoreceran
Mordera,Morderas,Mordera,Morderamos,Morderades,Morderan
Enriquecera,Enriqueceras,Enriquecera,Enriqueceramos,Enriquecerades,Enriqueceran
Argallara,Argallaras,Argallara,Argallaramos,Argallarades,Argallaran
Acometera,Acometeras,Acometera,Acometeramos,Acometerades,Acometeran
Albergara,Albergaras,Albergara,Albergaramos,Albergarades,Albergaran
Desconfiara,Desconfiaras,Desconfiara,Desconfiaramos,Desconfiarades,Desconfiaran
Tecera,Teceras,Tecera,Teceramos,Tecerades,Teceran
Chocara,Chocaras,Chocara,Chocaramos,Chocarades,Chocaran
Esteara,Estearas,Esteara,Estearamos,Estearades,Estearan
Vexara,Vexaras,Vexara,Vexaramos,Vexarades,Vexaran
Almacenara,Almacenaras,Almacenara,Almacenaramos,Almacenarades,Almacenaran
Desbotara,Desbotaras,Desbotara,Desbotaramos,Desbotarades,Desbotaran
Manipulara,Manipularas,Manipulara,Manipularamos,Manipularades,Manipularan
Cuspira,Cuspiras,Cuspira,Cuspiramos,Cuspirades,Cuspiran
Reconstruíra,Reconstruíras,Reconstruíra,Reconstruiramos,Reconstruirades,Reconstruíran
Previra,Previras,Previra,Previramos,Previrades,Previran
Remontara,Remontaras,Remontara,Remontaramos,Remontarades,Remontaran
Replicara,Replicaras,Replicara,Replicaramos,Replicarades,Replicaran
Alentara,Alentaras,Alentara,Alentaramos,Alentarades,Alentaran
Imprimira,Imprimiras,Imprimira,Imprimiramos,Imprimirades,Imprimiran
Bautizara,Bautizaras,Bautizara,Bautizaramos,Bautizarades,Bautizaran
Disfrazara,Disfrazaras,Disfrazara,Disfrazaramos,Disfrazarades,Disfrazaran
Especializara,Especializaras,Especializara,Especializaramos,Especializarades,Especializaran
Plantexara,Plantexaras,Plantexara,Plantexaramos,Plantexarades,Plantexaran
Conversara,Conversaras,Conversara,Conversaramos,Conversarades,Conversaran
Avalara,Avalaras,Avalara,Avalaramos,Avalarades,Avalaran
Despexara,Despexaras,Despexara,Despexaramos,Despexarades,Despexaran
Recortara,Recortaras,Recortara,Recortaramos,Recortarades,Recortaran
Baleirara,Baleiraras,Baleirara,Baleiraramos,Baleirarades,Baleiraran
Fregara,Fregaras,Fregara,Fregaramos,Fregarades,Fregaran
Evocara,Evocaras,Evocara,Evocaramos,Evocarades,Evocaran
Retratara,Retrataras,Retratara,Retrataramos,Retratarades,Retrataran
Lambera,Lamberas,Lambera,Lamberamos,Lamberades,Lamberan
Arrodeara,Arrodearas,Arrodeara,Arrodearamos,Arrodearades,Arrodearan
Suprimira,Suprimiras,Suprimira,Suprimiramos,Suprimirades,Suprimiran
Expuxera,Expuxeras,Expuxera,Expuxeramos,Expuxerades,Expuxeran
Impresionara,Impresionaras,Impresionara,Impresionaramos,Impresionarades,Impresionaran
Nadara,Nadaras,Nadara,Nadaramos,Nadarades,Nadaran
Ilustrara,Ilustraras,Ilustrara,Ilustraramos,Ilustrarades,Ilustraran
Recalcara,Recalcaras,Recalcara,Recalcaramos,Recalcarades,Recalcaran
Liscara,Liscaras,Liscara,Liscaramos,Liscarades,Liscaran
Axitara,Axitaras,Axitara,Axitaramos,Axitarades,Axitaran
Planificara,Planificaras,Planificara,Planificaramos,Planificarades,Planificaran
Poboara,Poboaras,Poboara,Poboaramos,Poboarades,Poboaran
Rebentara,Rebentaras,Rebentara,Rebentaramos,Rebentarades,Rebentaran
Coara,Coaras,Coara,Coaramos,Coarades,Coaran
Prescindira,Prescindiras,Prescindira,Prescindiramos,Prescindirades,Prescindiran
Abaneara,Abanearas,Abaneara,Abanearamos,Abanearades,Abanearan
Cazara,Cazaras,Cazara,Cazaramos,Cazarades,Cazaran
Desfrutara,Desfrutaras,Desfrutara,Desfrutaramos,Desfrutarades,Desfrutaran
Brincara,Brincaras,Brincara,Brincaramos,Brincarades,Brincaran
Firmara,Firmaras,Firmara,Firmaramos,Firmarades,Firmaran
Enredara,Enredaras,Enredara,Enredaramos,Enredarades,Enredaran
Imputara,Imputaras,Imputara,Imputaramos,Imputarades,Imputaran
Velara,Velaras,Velara,Velaramos,Velarades,Velaran
Estirara,Estiraras,Estirara,Estiraramos,Estirarades,Estiraran
Almorzara,Almorzaras,Almorzara,Almorzaramos,Almorzarades,Almorzaran
Fundamentara,Fundamentaras,Fundamentara,Fundamentaramos,Fundamentarades,Fundamentaran
Arrancara,Arrancaras,Arrancara,Arrancaramos,Arrancarades,Arrancaran
Disolvera,Disolveras,Disolvera,Disolveramos,Disolverades,Disolveran
Mobilizara,Mobilizaras,Mobilizara,Mobilizaramos,Mobilizarades,Mobilizaran
Suara,Suaras,Suara,Suaramos,Suarades,Suaran
Devorara,Devoraras,Devorara,Devoraramos,Devorarades,Devoraran
Alugara,Alugaras,Alugara,Alugaramos,Alugarades,Alugaran
Soprara,Sopraras,Soprara,Sopraramos,Soprarades,Sopraran
Complicara,Complicaras,Complicara,Complicaramos,Complicarades,Complicaran
Furara,Furaras,Furara,Furaramos,Furarades,Furaran
Turrara,Turraras,Turrara,Turraramos,Turrarades,Turraran
Espira,Espiras,Espira,Espiramos,Espirades,Espiran
Refuxiara,Refuxiaras,Refuxiara,Refuxiaramos,Refuxiarades,Refuxiaran
Bañara,Bañaras,Bañara,Bañaramos,Bañarades,Bañaran
Adestrara,Adestraras,Adestrara,Adestraramos,Adestrarades,Adestraran
Inducira,Induciras,Inducira,Induciramos,Inducirades,Induciran
Alegara,Alegaras,Alegara,Alegaramos,Alegarades,Alegaran
Rosmara,Rosmaras,Rosmara,Rosmaramos,Rosmarades,Rosmaran
Prexudicara,Prexudicaras,Prexudicara,Prexudicaramos,Prexudicarades,Prexudicaran
Administrara,Administraras,Administrara,Administraramos,Administrarades,Administraran
Estabelecera,Estabeleceras,Estabelecera,Estabeleceramos,Estabelecerades,Estabeleceran
Emerxera,Emerxeras,Emerxera,Emerxeramos,Emerxerades,Emerxeran
Tropezara,Tropezaras,Tropezara,Tropezaramos,Tropezarades,Tropezaran
Desembocara,Desembocaras,Desembocara,Desembocaramos,Desembocarades,Desembocaran
Concorrera,Concorreras,Concorrera,Concorreramos,Concorrerades,Concorreran
Alumeara,Alumearas,Alumeara,Alumearamos,Alumearades,Alumearan
Asaltara,Asaltaras,Asaltara,Asaltaramos,Asaltarades,Asaltaran
Empuxara,Empuxaras,Empuxara,Empuxaramos,Empuxarades,Empuxaran
Illara,Illaras,Illara,Illaramos,Illarades,Illaran
Mancara,Mancaras,Mancara,Mancaramos,Mancarades,Mancaran
Recreara,Recrearas,Recreara,Recrearamos,Recrearades,Recrearan
Apelara,Apelaras,Apelara,Apelaramos,Apelarades,Apelaran
Alongara,Alongaras,Alongara,Alongaramos,Alongarades,Alongaran
Bulira,Buliras,Bulira,Buliramos,Bulirades,Buliran
Ofertara,Ofertaras,Ofertara,Ofertaramos,Ofertarades,Ofertaran
Reinara,Reinaras,Reinara,Reinaramos,Reinarades,Reinaran
Arrepentira,Arrepentiras,Arrepentira,Arrepentiramos,Arrepentirades,Arrepentiran
Desprezara,Desprezaras,Desprezara,Desprezaramos,Desprezarades,Desprezaran
Brindara,Brindaras,Brindara,Brindaramos,Brindarades,Brindaran
Precipitara,Precipitaras,Precipitara,Precipitaramos,Precipitarades,Precipitaran
Asimilara,Asimilaras,Asimilara,Asimilaramos,Asimilarades,Asimilaran
Sumira,Sumiras,Sumira,Sumiramos,Sumirades,Sumiran
Preservara,Preservaras,Preservara,Preservaramos,Preservarades,Preservaran
Mexara,Mexaras,Mexara,Mexaramos,Mexarades,Mexaran
Respostara,Respostaras,Respostara,Respostaramos,Respostarades,Respostaran
Presentira,Presentiras,Presentira,Presentiramos,Presentirades,Presentiran
Burlara,Burlaras,Burlara,Burlaramos,Burlarades,Burlaran
Cosera,Coseras,Cosera,Coseramos,Coserades,Coseran
Inserira,Inseriras,Inserira,Inseriramos,Inserirades,Inseriran
Sustentara,Sustentaras,Sustentara,Sustentaramos,Sustentarades,Sustentaran
Acercara,Acercaras,Acercara,Acercaramos,Acercarades,Acercaran
