Eu,Ti,El/Ela,Nós,Vós,Eles/Elas
Desempeñase,Desempeñases,Desempeñase,Desempeñásemos,Desempeñásedes,Desempeñasen
Deducise,Deducises,Deducise,Deducísemos,Deducísedes,Deducisen
Portase,Portases,Portase,Portásemos,Portásedes,Portasen
Tragase,Tragases,Tragase,Tragásemos,Tragásedes,Tragasen
Amolase,Amolases,Amolase,Amolásemos,Amolásedes,Amolasen
Dobrase,Dobrases,Dobrase,Dobrásemos,Dobrásedes,Dobrasen
Cesase,Cesases,Cesase,Cesásemos,Cesásedes,Cesasen
Embarcase,Embarcases,Embarcase,Embarcásemos,Embarcásedes,Embarcasen
Contrastase,Contrastases,Contrastase,Contrastásemos,Contrastásedes,Contrastasen
Excluíse,Excluíses,Excluíse,Excluísemos,Excluísedes,Excluísen
Guindase,Guindases,Guindase,Guindásemos,Guindásedes,Guindasen
Cansase,Cansases,Cansase,Cansásemos,Cansásedes,Cansasen
Acelerase,Acelerases,Acelerase,Acelerásemos,Acelerásedes,Acelerasen
Opuxese,Opuxeses,Opuxese,Opuxésemos,Opuxésedes,Opuxesen
Retese,Reteses,Retese,Retésemos,Retésedes,Retesen
Cociñase,Cociñases,Cociñase,Cociñásemos,Cociñásedes,Cociñasen
Matizase,Matizases,Matizase,Matizásemos,Matizásedes,Matizasen
Exhibise,Exhibises,Exhibise,Exhibísemos,Exhibísedes,Exhibisen
Pelexase,Pelexases,Pelexase,Pelexásemos,Pelexásedes,Pelexasen
Vencellase,Vencellases,Vencellase,Vencellásemos,Vencellásedes,Vencellasen
Encerrase,Encerrases,Encerrase,Encerrásemos,Encerrásedes,Encerrasen
Empeñase,Empeñases,Empeñase,Empeñásemos,Empeñásedes,Empeñasen
Coordinase,Coordinases,Coordinase,Coordinásemos,Coordinásedes,Coordinasen
Picase,Picases,Picase,Picásemos,Picásedes,Picasen
Castigase,Castigases,Castigase,Castigásemos,Castigásedes,Castigasen
Cerrase,Cerrases,Cerrase,Cerrásemos,Cerrásedes,Cerrasen
Golpease,Golpeases,Golpease,Golpeásemos,Golpeásedes,Golpeasen
Entrevistase,Entrevistases,Entrevistase,Entrevistásemos,Entrevistásedes,Entrevistasen
Parise,Parises,Parise,Parísemos,Parísedes,Parisen
Herdase,Herdases,Herdase,Herdásemos,Herdásedes,Herdasen
Explotase,Explotases,Explotase,Explotásemos,Explotásedes,Explotasen
Cocese,Coceses,Cocese,Cocésemos,Cocésedes,Cocesen
Provise,Provises,Provise,Provísemos,Provísedes,Provisen
Agrupase,Agrupases,Agrupase,Agrupásemos,Agrupásedes,Agrupasen
Encantase,Encantases,Encantase,Encantásemos,Encantásedes,Encantasen
Clasificase,Clasificases,Clasificase,Clasificásemos,Clasificásedes,Clasificasen
Redactase,Redactases,Redactase,Redactásemos,Redactásedes,Redactasen
Designase,Designases,Designase,Designásemos,Designásedes,Designasen
Xantase,Xantases,Xantase,Xantásemos,Xantásedes,Xantasen
Instase,Instases,Instase,Instásemos,Instásedes,Instasen
Sentenciase,Sentenciases,Sentenciase,Sentenciásemos,Sentenciásedes,Sentenciasen
Demorase,Demorases,Demorase,Demorásemos,Demorásedes,Demorasen
Rodase,Rodases,Rodase,Rodásemos,Rodásedes,Rodasen
Secase,Secases,Secase,Secásemos,Secásedes,Secasen
Posibilitase,Posibilitases,Posibilitase,Posibilitásemos,Posibilitásedes,Posibilitasen
Ateigase,Ateigases,Ateigase,Ateigásemos,Ateigásedes,Ateigasen
Plantase,Plantases,Plantase,Plantásemos,Plantásedes,Plantasen
Presumise,Presumises,Presumise,Presumísemos,Presumísedes,Presumisen
Alegrase,Alegrases,Alegrase,Alegrásemos,Alegrásedes,Alegrasen
Evidenciase,Evidenciases,Evidenciase,Evidenciásemos,Evidenciásedes,Evidenciasen
Ocasionase,Ocasionases,Ocasionase,Ocasionásemos,Ocasionásedes,Ocasionasen
Bastase,Bastases,Bastase,Bastásemos,Bastásedes,Bastasen
Radicase,Radicases,Radicase,Radicásemos,Radicásedes,Radicasen
Evolucionase,Evolucionases,Evolucionase,Evolucionásemos,Evolucionásedes,Evolucionasen
Estoupase,Estoupases,Estoupase,Estoupásemos,Estoupásedes,Estoupasen
Tranquilizase,Tranquilizases,Tranquilizase,Tranquilizásemos,Tranquilizásedes,Tranquilizasen
Acougase,Acougases,Acougase,Acougásemos,Acougásedes,Acougasen
Amañase,Amañases,Amañase,Amañásemos,Amañásedes,Amañasen
Capturase,Capturases,Capturase,Capturásemos,Capturásedes,Capturasen
Sementase,Sementases,Sementase,Sementásemos,Sementásedes,Sementasen
Desviase,Desviases,Desviase,Desviásemos,Desviásedes,Desviasen
Conquistase,Conquistases,Conquistase,Conquistásemos,Conquistásedes,Conquistasen
Equivocase,Equivocases,Equivocase,Equivocásemos,Equivocásedes,Equivocasen
Aparcase,Aparcases,Aparcase,Aparcásemos,Aparcásedes,Aparcasen
Apetecese,Apeteceses,Apetecese,Apetecésemos,Apetecésedes,Apetecesen
Consentise,Consentises,Consentise,Consentísemos,Consentísedes,Consentisen
Ratificase,Ratificases,Ratificase,Ratificásemos,Ratificásedes,Ratificasen
Esforzase,Esforzases,Esforzase,Esforzásemos,Esforzásedes,Esforzasen
Murmurase,Murmurases,Murmurase,Murmurásemos,Murmurásedes,Murmurasen
Recitase,Recitases,Recitase,Recitásemos,Recitásedes,Recitasen
Agromase,Agromases,Agromase,Agromásemos,Agromásedes,Agromasen
Disfrutase,Disfrutases,Disfrutase,Disfrutásemos,Disfrutásedes,Disfrutasen
Principiase,Principiases,Principiase,Principiásemos,Principiásedes,Principiasen
Enmarcase,Enmarcases,Enmarcase,Enmarcásemos,Enmarcásedes,Enmarcasen
Absorbese,Absorbeses,Absorbese,Absorbésemos,Absorbésedes,Absorbesen
Alzase,Alzases,Alzase,Alzásemos,Alzásedes,Alzasen
Educase,Educases,Educase,Educásemos,Educásedes,Educasen
Arriscase,Arriscases,Arriscase,Arriscásemos,Arriscásedes,Arriscasen
Pregase,Pregases,Pregase,Pregásemos,Pregásedes,Pregasen
Fechase,Fechases,Fechase,Fechásemos,Fechásedes,Fechasen
Implantase,Implantases,Implantase,Implantásemos,Implantásedes,Implantasen
Sacudise,Sacudises,Sacudise,Sacudísemos,Sacudísedes,Sacudisen
Arrimase,Arrimases,Arrimase,Arrimásemos,Arrimásedes,Arrimasen
Esmagase,Esmagases,Esmagase,Esmagásemos,Esmagásedes,Esmagasen
Acomodase,Acomodases,Acomodase,Acomodásemos,Acomodásedes,Acomodasen
Dificultase,Dificultases,Dificultase,Dificultásemos,Dificultásedes,Dificultasen
Emigrase,Emigrases,Emigrase,Emigrásemos,Emigrásedes,Emigrasen
Traspasase,Traspasases,Traspasase,Traspasásemos,Traspasásedes,Traspasasen
Amparase,Amparases,Amparase,Amparásemos,Amparásedes,Amparasen
Vertese,Verteses,Vertese,Vertésemos,Vertésedes,Vertesen
Despregase,Despregases,Despregase,Despregásemos,Despregásedes,Despregasen
Contaminase,Contaminases,Contaminase,Contaminásemos,Contaminásedes,Contaminasen
Inclinase,Inclinases,Inclinase,Inclinásemos,Inclinásedes,Inclinasen
Suscitase,Suscitases,Suscitase,Suscitásemos,Suscitásedes,Suscitasen
Inscribise,Inscribises,Inscribise,Inscribísemos,Inscribísedes,Inscribisen
Complementase,Complementases,Complementase,Complementásemos,Complementásedes,Complementasen
Propuxese,Propuxeses,Propuxese,Propuxésemos,Propuxésedes,Propuxesen
Interrogase,Interrogases,Interrogase,Interrogásemos,Interrogásedes,Interrogasen
Suspirase,Suspirases,Suspirase,Suspirásemos,Suspirásedes,Suspirasen
Inzase,Inzases,Inzase,Inzásemos,Inzásedes,Inzasen
Calmase,Calmases,Calmase,Calmásemos,Calmásedes,Calmasen
Cavilase,Cavilases,Cavilase,Cavilásemos,Cavilásedes,Cavilasen
Premese,Premeses,Premese,Premésemos,Premésedes,Premesen
Estimulase,Estimulases,Estimulase,Estimulásemos,Estimulásedes,Estimulasen
Encollese,Encolleses,Encollese,Encollésemos,Encollésedes,Encollesen
Aliviase,Aliviases,Aliviase,Aliviásemos,Aliviásedes,Aliviasen
Explorase,Explorases,Explorase,Explorásemos,Explorásedes,Explorasen
Topase,Topases,Topase,Topásemos,Topásedes,Topasen
Anulase,Anulases,Anulase,Anulásemos,Anulásedes,Anulasen
Rozase,Rozases,Rozase,Rozásemos,Rozásedes,Rozasen
Fundise,Fundises,Fundise,Fundísemos,Fundísedes,Fundisen
Gostase,Gostases,Gostase,Gostásemos,Gostásedes,Gostasen
Activase,Activases,Activase,Activásemos,Activásedes,Activasen
Convertise,Convertises,Convertise,Convertísemos,Convertísedes,Convertisen
Cagase,Cagases,Cagase,Cagásemos,Cagásedes,Cagasen
Fracasase,Fracasases,Fracasase,Fracasásemos,Fracasásedes,Fracasasen
Pactase,Pactases,Pactase,Pactásemos,Pactásedes,Pactasen
Aplaudise,Aplaudises,Aplaudise,Aplaudísemos,Aplaudísedes,Aplaudisen
Avogase,Avogases,Avogase,Avogásemos,Avogásedes,Avogasen
Laiase,Laiases,Laiase,Laiásemos,Laiásedes,Laiasen
Asignase,Asignases,Asignase,Asignásemos,Asignásedes,Asignasen
Divertise,Divertises,Divertise,Divertísemos,Divertísedes,Divertisen
Comercializase,Comercializases,Comercializase,Comercializásemos,Comercializásedes,Comercializasen
Rebaixase,Rebaixases,Rebaixase,Rebaixásemos,Rebaixásedes,Rebaixasen
Comparecese,Compareceses,Comparecese,Comparecésemos,Comparecésedes,Comparecesen
Amorease,Amoreases,Amorease,Amoreásemos,Amoreásedes,Amoreasen
Fornecese,Forneceses,Fornecese,Fornecésemos,Fornecésedes,Fornecesen
Artellase,Artellases,Artellase,Artellásemos,Artellásedes,Artellasen
Intercambiase,Intercambiases,Intercambiase,Intercambiásemos,Intercambiásedes,Intercambiasen
Entretese,Entreteses,Entretese,Entretésemos,Entretésedes,Entretesen
Precedese,Precedeses,Precedese,Precedésemos,Precedésedes,Precedesen
Triunfase,Triunfases,Triunfase,Triunfásemos,Triunfásedes,Triunfasen
Esmorecese,Esmoreceses,Esmorecese,Esmorecésemos,Esmorecésedes,Esmorecesen
Mordese,Mordeses,Mordese,Mordésemos,Mordésedes,Mordesen
Enriquecese,Enriqueceses,Enriquecese,Enriquecésemos,Enriquecésedes,Enriquecesen
Argallase,Argallases,Argallase,Argallásemos,Argallásedes,Argallasen
Acometese,Acometeses,Acometese,Acometésemos,Acometésedes,Acometesen
Albergase,Albergases,Albergase,Albergásemos,Albergásedes,Albergasen
Desconfiase,Desconfiases,Desconfiase,Desconfiásemos,Desconfiásedes,Desconfiasen
Tecese,Teceses,Tecese,Tecésemos,Tecésedes,Tecesen
Chocase,Chocases,Chocase,Chocásemos,Chocásedes,Chocasen
Estease,Esteases,Estease,Esteásemos,Esteásedes,Esteasen
Vexase,Vexases,Vexase,Vexásemos,Vexásedes,Vexasen
Almacenase,Almacenases,Almacenase,Almacenásemos,Almacenásedes,Almacenasen
Desbotase,Desbotases,Desbotase,Desbotásemos,Desbotásedes,Desbotasen
Manipulase,Manipulases,Manipulase,Manipulásemos,Manipulásedes,Manipulasen
Cuspise,Cuspises,Cuspise,Cuspísemos,Cuspísedes,Cuspisen
Reconstruíse,Reconstruíses,Reconstruíse,Reconstruísemos,Reconstruísedes,Reconstruísen
Previse,Previses,Previse,Prevísemos,Prevísedes,Previsen
Remontase,Remontases,Remontase,Remontásemos,Remontásedes,Remontasen
Replicase,Replicases,Replicase,Replicásemos,Replicásedes,Replicasen
Alentase,Alentases,Alentase,Alentásemos,Alentásedes,Alentasen
Imprimise,Imprimises,Imprimise,Imprimísemos,Imprimísedes,Imprimisen
Bautizase,Bautizases,Bautizase,Bautizásemos,Bautizásedes,Bautizasen
Disfrazase,Disfrazases,Disfrazase,Disfrazásemos,Disfrazásedes,Disfrazasen
Especializase,Especializases,Especializase,Especializásemos,Especializásedes,Especializasen
Plantexase,Plantexases,Plantexase,Plantexásemos,Plantexásedes,Plantexasen
Conversase,Conversases,Conversase,Conversásemos,Conversásedes,Conversasen
Avalase,Avalases,Avalase,Avalásemos,Avalásedes,Avalasen
Despexase,Despexases,Despexase,Despexásemos,Despexásedes,Despexasen
Recortase,Recortases,Recortase,Recortásemos,Recortásedes,Recortasen
Baleirase,Baleirases,Baleirase,Baleirásemos,Baleirásedes,Baleirasen
Fregase,Fregases,Fregase,Fregásemos,Fregásedes,Fregasen
Evocase,Evocases,Evocase,Evocásemos,Evocásedes,Evocasen
Retratase,Retratases,Retratase,Retratásemos,Retratásedes,Retratasen
Lambese,Lambeses,Lambese,Lambésemos,Lambésedes,Lambesen
Arrodease,Arrodeases,Arrodease,Arrodeásemos,Arrodeásedes,Arrodeasen
Suprimise,Suprimises,Suprimise,Suprimísemos,Suprimísedes,Suprimisen
Expuxese,Expuxeses,Expuxese,Expuxésemos,Expuxésedes,Expuxesen
Impresionase,Impresionases,Impresionase,Impresionásemos,Impresionásedes,Impresionasen
Nadase,Nadases,Nadase,Nadásemos,Nadásedes,Nadasen
Ilustrase,Ilustrases,Ilustrase,Ilustrásemos,Ilustrásedes,Ilustrasen
Recalcase,Recalcases,Recalcase,Recalcásemos,Recalcásedes,Recalcasen
Liscase,Liscases,Liscase,Liscásemos,Liscásedes,Liscasen
Axitase,Axitases,Axitase,Axitásemos,Axitásedes,Axitasen
Planificase,Planificases,Planificase,Planificásemos,Planificásedes,Planificasen
Poboase,Poboases,Poboase,Poboásemos,Poboásedes,Poboasen
Rebentase,Rebentases,Rebentase,Rebentásemos,Rebentásedes,Rebentasen
Coase,Coases,Coase,Coásemos,Coásedes,Coasen
Prescindise,Prescindises,Prescindise,Prescindísemos,Prescindísedes,Prescindisen
Abanease,Abaneases,Abanease,Abaneásemos,Abaneásedes,Abaneasen
Cazase,Cazases,Cazase,Cazásemos,Cazásedes,Cazasen
Desfrutase,Desfrutases,Desfrutase,Desfrutásemos,Desfrutásedes,Desfrutasen
Brincase,Brincases,Brincase,Brincásemos,Brincásedes,Brincasen
Firmase,Firmases,Firmase,Firmásemos,Firmásedes,Firmasen
Enredase,Enredases,Enredase,Enredásemos,Enredásedes,Enredasen
Imputase,Imputases,Imputase,Imputásemos,Imputásedes,Imputasen
Velase,Velases,Velase,Velásemos,Velásedes,Velasen
Estirase,Estirases,Estirase,Estirásemos,Estirásedes,Estirasen
Almorzase,Almorzases,Almorzase,Almorzásemos,Almorzásedes,Almorzasen
Fundamentase,Fundamentases,Fundamentase,Fundamentásemos,Fundamentásedes,Fundamentasen
Arrancase,Arrancases,Arrancase,Arrancásemos,Arrancásedes,Arrancasen
Disolvese,Disolveses,Disolvese,Disolvésemos,Disolvésedes,Disolvesen
Mobilizase,Mobilizases,Mobilizase,Mobilizásemos,Mobilizásedes,Mobilizasen
Suase,Suases,Suase,Suásemos,Suásedes,Suasen
Devorase,Devorases,Devorase,Devorásemos,Devorásedes,Devorasen
Alugase,Alugases,Alugase,Alugásemos,Alugásedes,Alugasen
Soprase,Soprases,Soprase,Soprásemos,Soprásedes,Soprasen
Complicase,Complicases,Complicase,Complicásemos,Complicásedes,Complicasen
Furase,Furases,Furase,Furásemos,Furásedes,Furasen
Turrase,Turrases,Turrase,Turrásemos,Turrásedes,Turrasen
Espise,Espises,Espise,Espísemos,Espísedes,Espisen
Refuxiase,Refuxiases,Refuxiase,Refuxiásemos,Refuxiásedes,Refuxiasen
Bañase,Bañases,Bañase,Bañásemos,Bañásedes,Bañasen
Adestrase,Adestrases,Adestrase,Adestrásemos,Adestrásedes,Adestrasen
Inducise,Inducises,Inducise,Inducísemos,Inducísedes,Inducisen
Alegase,Alegases,Alegase,Alegásemos,Alegásedes,Alegasen
Rosmase,Rosmases,Rosmase,Rosmásemos,Rosmásedes,Rosmasen
Prexudicase,Prexudicases,Prexudicase,Prexudicásemos,Prexudicásedes,Prexudicasen
Administrase,Administrases,Administrase,Administrásemos,Administrásedes,Administrasen
Estabelecese,Estabeleceses,Estabelecese,Estabelecésemos,Estabelecésedes,Estabelecesen
Emerxese,Emerxeses,Emerxese,Emerxésemos,Emerxésedes,Emerxesen
Tropezase,Tropezases,Tropezase,Tropezásemos,Tropezásedes,Tropezasen
Desembocase,Desembocases,Desembocase,Desembocásemos,Desembocásedes,Desembocasen
Concorrese,Concorreses,Concorrese,Concorrésemos,Concorrésedes,Concorresen
Alumease,Alumeases,Alumease,Alumeásemos,Alumeásedes,Alumeasen
Asaltase,Asaltases,Asaltase,Asaltásemos,Asaltásedes,Asaltasen
Empuxase,Empuxases,Empuxase,Empuxásemos,Empuxásedes,Empuxasen
Illase,Illases,Illase,Illásemos,Illásedes,Illasen
Mancase,Mancases,Mancase,Mancásemos,Mancásedes,Mancasen
Recrease,Recreases,Recrease,Recreásemos,Recreásedes,Recreasen
Apelase,Apelases,Apelase,Apelásemos,Apelásedes,Apelasen
Alongase,Alongases,Alongase,Alongásemos,Alongásedes,Alongasen
Bulise,Bulises,Bulise,Bulísemos,Bulísedes,Bulisen
Ofertase,Ofertases,Ofertase,Ofertásemos,Ofertásedes,Ofertasen
Reinase,Reinases,Reinase,Reinásemos,Reinásedes,Reinasen
Arrepentise,Arrepentises,Arrepentise,Arrepentísemos,Arrepentísedes,Arrepentisen
Desprezase,Desprezases,Desprezase,Desprezásemos,Desprezásedes,Desprezasen
Brindase,Brindases,Brindase,Brindásemos,Brindásedes,Brindasen
Precipitase,Precipitases,Precipitase,Precipitásemos,Precipitásedes,Precipitasen
Asimilase,Asimilases,Asimilase,Asimilásemos,Asimilásedes,Asimilasen
Sumise,Sumises,Sumise,Sumísemos,Sumísedes,Sumisen
Preservase,Preservases,Preservase,Preservásemos,Preservásedes,Preservasen
Mexase,Mexases,Mexase,Mexásemos,Mexásedes,Mexasen
Respostase,Respostases,Respostase,Respostásemos,Respostásedes,Respostasen
Presentise,Presentises,Presentise,Presentísemos,Presentísedes,Presentisen
Burlase,Burlases,Burlase,Burlásemos,Burlásedes,Burlasen
Cosese,Coseses,Cosese,Cosésemos,Cosésedes,Cosesen
Inserise,Inserises,Inserise,Inserísemos,Inserísedes,Inserisen
Sustentase,Sustentases,Sustentase,Sustentásemos,Sustentásedes,Sustentasen
Acercase,Acercases,Acercase,Acercásemos,Acercásedes,Acercasen
